Date,3MINDIA_price,ADANIPORTS_price,ADANIPOWER_price,AEGISCHEM_price,ALLCARGO_price,AMARAJABAT_price,ANANTRAJ_price,APOLLOTYRE_price,ASAHIINDIA_price,ASHOKLEY_price,ASHOKA_price,ASIANPAINT_price,AUTOAXLES_price,AXISBANK_price,BAJAJ-AUTO_price,BAJAJCON_price,BAJAJELEC_price,BAJFINANCE_price,BAJAJFINSV_price,BAJAJHLDNG_price,BALKRISIND_price,BALMLAWRIE_price,BALRAMCHIN_price,BANKBARODA_price,BEL_price,BHARATFORG_price,BPCL_price,BHARTIARTL_price,BLUEDART_price,BRIGADE_price,BRITANNIA_price,CANFINHOME_price,CANBK_price,CGCL_price,CCL_price,CEATLTD_price,CENTRALBK_price,CESC_price,CGPOWER_price,CHENNPETRO_price,CHOLAFIN_price,CUB_price,COALINDIA_price,COFORGE_price,CONCOR_price,COSMOFIRST_price,CRISIL_price,DBREALTY_price,DCMSHRIRAM_price,DCBBANK_price,DLF_price,EDELWEISS_price,ELECON_price,EMAMILTD_price,ENGINERSIN_price,ESCORTS_price,EPL_price,EVEREADY_price,EXIDEIND_price,FSL_price,GAIL_price,GEPIL_price,GET&D_price,GHCL_price,GLOBUSSPR_price,GMRINFRA_price,GODFRYPHLP_price,GODREJCP_price,GODREJPROP_price,GOKEX_price,GRAPHITE_price,GRASIM_price,GESHIP_price,GREENPLY_price,GRINDWELL_price,GTLINFRA_price,GPPL_price,GSPL_price,GOCLCORP_price,HAVELLS_price,HBLPOWER_price,HCLTECH_price,HDFCBANK_price,HEROMOTOCO_price,HFCL_price,HGS_price,HCC_price,HINDPETRO_price,HINDUNILVR_price,HONAUT_price,HDIL_price,ICICIBANK_price,IDBI_price,IDEA_price,IFCI_price,IIFL_price,IBREALEST_price,DHANI_price,INDIANB_price,IOC_price,IOB_price,ICIL_price,IGL_price,INDUSINDBK_price,IRB_price,ITC_price,JKIL_price,JISLJALEQS_price,JPASSOCIAT_price,JPPOWER_price,J&KBANK_price,JBMA_price,JINDALPOLY_price,JINDALSTEL_price,JKTYRE_price,JMFINANCIL_price,JSWENERGY_price,JSWHL_price,JSWSTEEL_price,JUBLFOOD_price,JYOTHYLAB_price,KEC_price,KOTAKBANK_price,KPRMILL_price,LAOPALA_price,LT_price,LICHSGFIN_price,LINDEINDIA_price,MAHSCOOTER_price,M&MFIN_price,M&M_price,MAHLIFE_price,MANINFRA_price,MANAPPURAM_price,MRPL_price,MARICO_price,MARUTI_price,MFSL_price,MCLEODRUSS_price,UNOMINDA_price,MMTC_price,MOTILALOFS_price,MRF_price,NH_price,NAVA_price,NCC_price,NESTLEIND_price,NHPC_price,NTPC_price,OLECTRA_price,OMAXE_price,PAISALO_price,PATANJALI_price,PERSISTENT_price,PETRONET_price,PHOENIXLTD_price,POLYPLEX_price,PFC_price,POWERGRID_price,PRAJIND_price,PRESTIGE_price,PGHH_price,PSB_price,PNB_price,RADICO_price,RAJESHEXPO_price,RELCAPITAL_price,RCOM_price,RELINFRA_price,RPOWER_price,RELIGARE_price,RECLTD_price,SADBHAV_price,SANGHVIMOV_price,SHRIRAMFIN_price,SIEMENS_price,SJVN_price,SKFINDIA_price,SMLISUZU_price,SOBHA_price,SOMANYCERA_price,SOUTHBANK_price,SBIN_price,SSWL_price,SUNTECK_price,SUPRAJIT_price,SUZLON_price,TATACOFFEE_price,TATACOMM_price,TATAELXSI_price,TATACONSUM_price,TATAINVEST_price,TATAMOTORS_price,TATAPOWER_price,TTML_price,TECHM_price,TEXRAIL_price,FEDERALBNK_price,KTKBANK_price,KARURVYSYA_price,THERMAX_price
2011-04-04,3478.2,148.2,118.45,28.66,64.16,95.8,85.7,69.85,87.44,29.2,64.79,252.97,427.55,286.42,1456.95,101.29,245.54,70.09,51.8,820.55,68.0,53.54,73.05,190.19,17.04,181.88,99.7,323.87,1090.0,63.87,185.88,20.81,623.91,14.78,22.91,108.3,145.95,24.84,95.17,234.45,34.45,34.8,355.95,182.0,262.67,66.43,656.22,113.65,43.0,48.45,272.45,21.13,71.5,135.32,155.2,144.55,25.05,52.3,148.0,19.35,85.71,628.65,253.9,38.87,147.9,39.88,383.37,124.12,317.93,101.85,96.9,422.91,279.0,39.37,112.45,37.85,64.15,104.15,87.85,79.38,20.8,121.3,240.08,1617.9,12.85,184.18,34.41,77.99,279.65,2348.45,183.2,203.49,148.85,40.8,55.35,38.7,133.55,17.58,236.45,54.66,145.9,3.04,61.41,272.1,21.66,123.23,69.4,176.05,98.5,44.85,96.61,6.32,417.19,712.2,19.58,25.7,77.15,1092.4,96.61,56.31,54.6,85.45,230.58,18.68,7.09,750.81,234.0,299.1,352.0,1300.35,1300.35,124.26,20.13,65.95,66.2,69.2,1300.35,167.1,262.15,8.92,635.9,134.0,6565.2,25.8,133.75,66.25,3682.05,25.8,157.92,17.7,131.48,20.3,107.3,195.1,62.8,190.4,244.9,123.18,79.43,74.85,127.6,1865.6,112.55,238.86,132.55,102.85,522.93,109.0,693.0,134.0,485.85,95.23,128.25,122.2,782.65,891.35,22.4,570.3,325.45,300.05,40.9,22.04,276.33,30.34,149.88,20.3,45.64,97.3,248.15,131.23,101.85,518.0,248.18,129.08,16.79,175.43,69.73,42.15,86.23,69.76,662.1
2011-04-05,3460.9,156.85,118.65,28.58,62.97,94.13,89.95,69.0,88.04,29.23,66.54,256.68,416.85,284.95,1438.15,101.76,253.54,69.04,51.55,800.95,67.1,53.63,75.65,192.41,17.58,180.35,99.22,324.68,1131.0,66.9,182.9,21.36,622.11,14.7,22.98,110.45,147.45,24.93,98.15,235.3,34.02,35.08,358.75,181.95,260.66,67.53,657.49,117.4,43.6,49.5,268.8,21.66,72.5,136.45,158.13,145.95,24.9,53.05,148.25,19.55,86.59,630.75,266.25,39.48,152.05,40.27,388.96,125.02,320.63,103.9,97.15,418.84,285.25,39.4,111.75,38.15,65.55,103.65,87.6,78.03,20.9,121.7,239.58,1643.25,13.85,184.53,34.81,77.67,275.35,2323.5,180.8,202.05,150.15,42.37,56.6,38.87,137.6,17.83,242.9,54.15,149.4,2.96,61.28,271.8,22.02,122.8,73.35,175.62,97.9,46.3,99.23,6.49,417.56,713.75,20.73,28.15,83.75,1156.45,99.23,58.73,54.66,84.85,228.05,18.83,6.92,741.12,238.45,304.05,352.5,1310.85,1310.85,122.3,21.47,67.98,68.45,69.5,1310.85,165.8,260.5,8.97,647.8,136.1,6545.35,25.9,134.18,66.44,3685.0,25.9,156.71,17.65,131.72,20.15,107.65,199.08,63.4,191.55,259.95,125.88,78.9,76.8,123.65,1882.6,114.4,239.59,132.8,100.3,525.83,112.25,685.45,133.75,485.7,96.84,128.3,126.2,795.86,890.35,22.0,569.25,336.1,310.9,40.8,21.68,279.63,32.45,149.73,21.3,45.08,96.86,256.35,130.33,105.4,514.5,253.35,126.86,17.57,179.49,68.33,41.57,86.08,71.2,667.7
2011-04-07,3511.05,155.75,120.05,29.9,62.95,96.08,93.8,68.0,88.82,28.85,67.73,255.17,419.1,289.15,1440.25,101.76,258.71,69.66,51.95,816.4,68.2,54.65,76.8,195.99,18.46,182.55,102.3,321.75,1334.95,68.07,183.48,21.38,622.55,15.75,22.52,116.9,145.95,24.77,98.27,237.9,34.63,34.69,359.65,187.85,261.94,72.63,675.26,112.65,43.45,51.15,269.8,21.39,76.9,139.17,152.75,145.25,24.48,53.25,146.85,19.9,88.72,629.75,270.6,40.41,154.5,43.07,381.49,130.02,322.39,104.3,97.05,412.72,291.6,39.25,112.05,38.6,64.25,102.1,89.6,78.08,21.9,124.46,235.48,1694.85,16.1,188.95,36.83,81.5,276.0,2332.0,195.9,200.73,150.35,40.08,57.0,40.92,143.2,18.68,245.55,55.94,155.45,3.0,63.68,274.15,22.82,121.7,72.48,172.33,98.15,49.2,100.12,6.61,408.34,708.6,21.24,30.0,84.9,1174.9,100.12,61.51,54.45,85.05,222.78,18.65,7.61,742.01,231.05,305.7,349.9,1278.25,1278.25,124.54,21.25,65.7,69.15,69.58,1278.25,169.5,275.95,10.69,652.47,138.1,6635.1,25.55,139.98,71.0,3709.15,25.55,155.12,17.5,131.48,19.55,106.9,206.5,64.15,199.8,250.65,130.58,78.71,77.25,136.65,1876.6,113.45,239.89,144.9,106.55,524.74,110.75,693.45,135.65,482.25,99.41,130.45,126.7,796.69,895.3,22.0,591.8,352.1,324.3,42.5,21.14,281.29,32.16,159.13,21.3,49.08,95.97,255.2,135.05,108.9,514.95,255.44,127.37,17.66,187.58,66.83,42.07,88.97,71.64,682.95
2011-04-08,3643.3,154.4,118.95,29.73,61.73,95.9,93.05,66.55,92.0,28.03,67.53,256.04,420.7,289.94,1416.95,100.5,263.69,70.04,52.16,778.1,68.8,53.71,76.4,193.02,18.47,179.1,100.35,326.17,1386.45,66.1,188.03,21.05,615.3,15.16,22.12,114.95,144.15,24.07,95.61,241.3,34.05,34.19,355.25,185.85,260.83,71.37,682.82,110.7,42.95,49.45,259.3,20.92,75.4,137.13,152.45,142.0,24.0,51.9,142.75,19.4,88.34,607.85,279.2,39.71,149.25,41.35,384.0,129.23,316.58,102.7,97.65,415.27,284.45,39.5,111.73,38.0,64.3,101.05,87.1,77.42,21.15,121.19,235.24,1663.45,16.35,188.7,35.57,78.6,277.05,2307.4,186.65,199.69,145.15,39.68,55.4,38.84,140.05,18.03,232.85,55.7,150.95,2.95,62.08,271.9,21.78,122.5,69.53,169.38,94.35,48.3,97.9,6.52,402.16,700.35,20.66,29.15,81.35,1136.5,97.9,60.42,54.13,84.9,221.08,18.49,7.43,745.99,229.0,313.2,351.0,1253.85,1253.85,122.1,21.08,65.13,72.05,69.13,1253.85,166.7,270.95,10.1,643.34,137.0,6512.75,25.05,137.98,68.03,3707.6,25.05,153.12,17.65,129.49,19.55,103.4,200.4,64.08,199.25,250.45,129.35,78.68,81.1,143.15,2008.35,109.9,237.74,143.2,103.75,509.28,109.4,678.4,131.45,479.45,94.69,130.45,123.8,800.31,891.95,21.9,584.1,345.05,310.45,41.3,20.73,277.83,32.74,190.95,21.25,50.64,93.18,249.6,131.48,104.65,511.85,248.0,127.1,17.52,185.56,68.92,42.33,85.86,70.74,696.0
2011-04-11,3690.7,146.05,117.45,29.17,62.28,94.93,91.5,65.25,91.77,27.53,64.88,256.65,420.0,281.97,1382.1,100.58,274.42,69.5,52.08,759.8,67.13,52.76,76.05,192.82,18.54,176.13,97.92,326.66,1419.9,66.0,189.2,21.53,624.25,14.51,22.74,111.05,142.95,24.41,94.14,233.4,33.82,33.4,357.6,183.4,259.48,70.2,694.49,114.05,42.95,49.35,250.4,20.47,74.6,135.75,153.25,136.85,23.83,51.15,142.0,19.2,87.04,592.0,279.0,39.52,146.85,40.86,377.98,128.2,309.72,101.05,99.35,414.62,276.9,39.41,112.18,37.8,62.9,100.1,84.55,76.55,20.4,122.83,229.61,1638.3,15.55,186.3,34.41,76.74,273.65,2312.75,182.55,200.11,144.65,39.44,54.4,37.66,140.15,17.73,229.2,54.21,151.0,2.88,62.03,274.3,20.97,123.33,69.83,168.48,91.75,48.2,95.69,6.4,396.41,679.35,19.86,27.5,79.5,1125.3,95.69,59.33,54.78,86.15,221.35,18.62,7.55,741.39,221.75,317.1,346.0,1237.6,1237.6,120.98,21.06,63.78,69.85,73.95,1237.6,167.05,269.2,10.52,637.4,134.35,6507.2,25.2,142.05,67.33,3710.55,25.2,153.17,17.6,129.68,19.25,102.75,203.08,64.43,200.25,242.6,125.18,78.19,79.25,137.15,1939.4,108.4,237.78,141.7,101.9,511.59,107.05,680.4,130.1,478.25,91.93,125.25,123.1,793.95,840.35,21.55,579.75,355.55,297.7,39.3,20.59,278.42,31.78,169.53,21.9,49.95,95.73,250.35,128.98,102.5,508.65,241.32,127.19,17.32,182.4,66.74,41.88,85.78,70.76,705.2
2011-04-18,3671.75,150.1,114.7,27.61,64.01,92.6,91.95,66.35,91.95,26.78,58.88,258.17,443.0,277.96,1437.8,100.96,266.47,68.01,50.73,759.1,64.73,54.78,75.9,195.04,18.45,175.38,98.19,331.93,1335.95,63.77,188.55,23.3,640.98,13.8,26.31,108.3,140.3,23.91,100.01,224.75,33.14,33.01,352.7,182.75,269.87,70.57,655.84,109.75,44.9,56.85,233.55,20.11,76.25,132.37,148.1,133.7,23.55,50.7,141.55,18.8,86.97,576.5,277.95,40.23,145.95,39.69,380.03,128.43,320.81,102.0,98.55,404.35,282.35,40.29,111.25,36.8,61.95,97.85,85.65,79.03,20.5,115.76,231.18,1863.85,15.1,187.1,33.55,80.32,281.15,2383.8,180.85,197.11,145.35,40.23,53.9,35.86,144.55,17.43,237.25,53.69,152.0,2.89,63.48,274.55,21.04,126.8,71.3,166.81,96.0,48.1,93.55,6.5600000000000005,399.59,666.25,19.91,32.4,79.15,1111.5,93.55,62.49,54.98,90.8,224.88,18.44,7.52,745.85,218.35,308.1,368.2,1262.35,1262.35,121.65,20.0,63.5,73.85,68.13,1262.35,157.7,266.45,9.95,716.5,133.5,6570.65,24.75,139.48,67.29,3724.55,24.75,154.42,18.4,127.11,18.4,102.1,196.1,66.85,201.15,247.55,123.93,78.15,75.95,135.6,1957.55,109.0,237.77,140.1,99.45,497.51,105.55,672.0,127.2,475.5,90.39,122.9,121.4,802.51,835.4,21.3,590.15,360.55,288.7,39.5,20.87,275.16,29.76,167.6,21.85,49.4,92.79,255.4,130.05,100.4,513.05,238.61,125.76,16.98,176.4,63.65,43.99,86.34,70.4,658.3
2011-04-19,3687.8,146.9,115.25,26.17,63.97,91.23,92.8,66.75,93.71,26.45,56.91,256.92,450.55,281.87,1452.55,102.33,263.25,68.44,52.41,776.25,65.65,54.89,75.15,195.68,18.47,176.0,100.85,339.28,1307.25,63.33,187.0,23.04,639.67,13.8,26.06,108.0,140.35,23.89,96.91,225.85,32.98,32.97,349.6,182.75,268.01,70.73,648.91,106.9,44.4,61.7,236.6,20.13,75.55,131.3,147.68,131.5,23.35,50.05,140.05,18.75,88.61,577.0,277.9,39.95,147.25,39.49,380.0,125.75,314.42,101.3,99.65,392.82,280.65,39.99,111.85,36.65,61.25,99.8,85.0,78.02,20.6,119.14,234.75,1766.85,16.95,187.98,33.64,82.92,277.05,2388.3,179.85,198.19,149.55,40.92,53.4,35.64,143.95,17.38,232.9,55.33,152.95,2.9,64.12,275.85,20.81,125.0,71.65,166.86,97.0,48.4,93.6,6.58,399.31,661.55,19.98,31.95,77.05,1123.5,93.6,62.42,54.96,92.2,221.3,18.68,7.84,757.41,227.2,304.25,374.75,1254.7,1254.7,121.4,19.92,62.8,72.35,67.5,1254.7,158.8,269.6,9.95,693.1,133.8,6621.85,24.85,137.0,67.91,3729.6,24.85,153.17,18.35,126.59,17.85,102.4,197.48,66.5,200.3,244.85,122.83,77.59,76.15,137.75,1951.75,109.15,236.82,142.75,98.0,504.23,107.85,676.1,128.25,475.55,89.16,123.0,121.95,796.3,830.4,21.2,589.75,363.0,298.7,41.7,20.77,273.34,29.12,174.83,22.05,49.86,93.13,257.6,128.43,101.45,513.3,237.71,125.45,16.89,177.23,65.38,45.31,87.27,69.89,656.05
2011-04-21,3770.0,147.15,115.75,27.14,65.77,92.4,91.2,73.1,94.72,27.15,57.42,259.13,445.5,289.51,1465.0,102.06,264.12,69.1,52.85,769.9,67.18,55.15,75.65,195.65,18.91,177.93,103.29,339.1,1422.85,64.93,190.73,23.16,640.4,13.04,27.29,113.8,143.0,24.15,95.97,229.95,33.22,32.94,362.3,186.55,255.13,70.6,657.14,105.8,44.95,60.9,247.25,19.97,77.4,136.03,147.78,135.55,23.85,50.75,143.05,19.15,88.89,588.3,279.25,40.27,146.6,38.7,385.2,126.33,318.26,101.75,97.8,396.47,290.0,39.85,111.7,36.65,61.5,103.05,91.35,81.79,21.1,129.75,241.07,1787.2,16.3,189.13,34.05,83.21,288.75,2429.2,185.2,203.36,150.25,40.77,53.9,36.48,140.35,17.78,239.35,55.23,153.45,2.89,64.3,274.9,19.6,126.77,72.3,170.9,101.75,50.5,97.41,6.49,396.27,695.2,20.97,31.5,77.75,1149.85,97.41,66.32,54.93,90.0,230.75,18.97,7.65,758.79,229.15,306.75,378.6,1307.0,1307.0,122.58,19.88,65.58,73.05,70.03,1307.0,161.1,274.45,9.75,677.3,135.0,7449.65,25.1,133.15,67.42,3827.6,25.1,155.92,18.1,127.11,18.0,104.2,197.65,68.23,200.25,233.75,113.85,78.45,79.55,140.35,1998.6,109.85,240.25,141.7,99.55,512.22,106.35,695.85,130.95,481.45,88.01,142.75,122.45,796.64,836.1,21.0,611.35,356.0,298.1,43.8,21.05,286.12,31.98,173.45,22.7,53.03,93.31,257.15,131.23,103.05,520.1,246.11,128.43,17.27,179.85,67.46,44.12,87.3,72.0,673.4
2011-04-26,3874.25,144.9,113.9,26.93,65.34,97.33,93.2,73.15,95.27,27.6,57.71,265.59,449.95,271.27,1485.6,101.68,265.54,68.45,52.75,780.9,69.23,56.79,75.75,197.97,18.42,180.25,105.0,343.92,1381.45,64.63,190.2,23.02,634.61,11.86,26.86,111.1,140.85,24.26,95.52,228.5,33.71,33.04,364.45,201.7,256.45,71.77,655.76,103.75,44.9,63.9,238.7,19.87,76.85,138.67,148.5,142.15,24.88,50.2,145.05,19.55,90.51,631.7,287.3,40.13,146.5,37.67,388.33,123.43,320.86,101.9,97.0,409.51,290.3,39.77,112.45,36.65,61.7,102.45,88.6,82.83,20.8,129.13,235.99,1771.35,18.05,186.23,33.69,82.44,283.6,2411.0,179.75,203.9,151.0,41.43,53.2,36.48,133.15,17.18,247.2,55.35,157.0,2.85,64.89,270.65,19.99,127.77,72.53,172.24,99.8,49.55,99.82,6.5,404.32,695.15,20.21,29.65,77.5,1170.2,99.82,69.76,53.16,88.7,232.03,18.89,7.55,761.5,226.75,314.5,376.4,1302.6,1302.6,122.69,19.74,65.1,74.85,68.0,1302.6,158.35,283.9,9.56,683.74,144.8,7277.4,25.4,129.55,65.7,3894.6,25.4,155.12,18.0,125.74,18.15,103.45,192.9,68.45,200.9,225.6,114.23,78.23,80.6,154.6,1958.65,111.15,244.37,142.6,96.85,495.75,106.3,684.15,129.95,480.85,88.73,144.1,119.25,782.65,866.05,21.05,617.85,355.2,305.8,46.0,20.5,293.38,30.97,174.4,22.5,50.36,93.52,253.45,135.1,104.45,544.85,249.58,127.74,18.49,181.26,69.05,43.93,86.23,71.13,650.35
2011-04-27,3982.05,142.25,113.1,26.65,67.94,96.68,91.9,71.45,94.67,27.8,57.1,266.79,444.05,268.77,1474.45,106.3,265.49,68.79,53.05,797.45,72.98,56.92,75.2,198.06,18.52,180.55,105.24,347.12,1488.15,64.77,189.1,23.16,638.55,11.53,27.13,110.25,139.85,24.23,96.19,228.8,33.14,31.86,370.85,192.3,255.79,72.6,657.81,102.95,45.0,62.55,234.85,19.45,76.25,136.3,147.4,140.15,24.63,49.7,140.3,19.35,89.23,635.0,291.2,40.37,146.4,38.12,405.98,126.75,319.63,102.8,99.35,404.51,288.85,40.12,114.25,36.5,63.6,102.9,88.35,82.3,20.75,129.01,235.33,1742.4,18.05,189.13,33.33,83.36,283.5,2555.3,177.65,201.25,150.95,41.8,52.9,35.86,130.1,17.03,251.8,56.46,156.65,2.91,65.4,266.1,19.64,129.1,74.4,172.81,97.0,49.2,98.22,6.34,411.8,693.1,20.02,30.7,78.5,1204.0,98.22,69.64,52.79,88.0,229.0,18.6,7.58,749.94,228.0,317.95,383.7,1316.8,1316.8,122.64,19.81,66.55,74.7,68.93,1316.8,162.6,276.75,9.45,675.87,145.85,7195.2,26.0,126.7,65.83,3945.35,26.0,154.54,18.4,126.21,18.0,103.05,195.23,66.8,200.5,226.05,113.83,78.26,83.1,157.75,2003.85,112.65,244.23,142.75,95.0,489.03,105.15,667.15,129.1,480.4,90.36,137.6,118.4,791.26,857.3,21.5,615.5,344.05,300.15,46.3,20.73,291.05,30.84,166.78,22.4,49.9,92.46,252.65,132.65,103.95,537.95,247.25,126.73,18.49,179.59,68.1,43.72,84.97,70.48,658.85
2011-04-28,4192.25,144.6,113.1,26.38,67.34,96.4,88.65,70.65,94.72,27.05,57.58,269.09,442.9,266.74,1477.7,110.53,265.34,68.85,53.86,802.95,73.88,57.08,74.5,188.36,18.48,176.33,105.78,348.56,1491.25,63.1,189.88,22.72,622.7,11.37,26.81,107.95,138.6,23.5,95.75,225.95,32.86,31.61,376.7,189.1,249.05,74.83,658.95,98.5,44.5,61.9,228.1,19.18,75.1,137.82,145.98,135.65,24.58,50.15,150.45,19.75,89.11,626.5,283.0,40.23,147.75,38.07,411.45,123.28,320.44,100.8,96.75,400.37,287.6,39.62,117.45,36.4,61.2,98.05,86.5,81.05,20.15,128.08,233.78,1695.45,18.55,188.53,32.16,83.3,279.3,2525.25,174.45,203.18,146.85,40.95,52.55,35.71,127.8,16.78,245.5,56.39,156.75,2.8,62.99,267.0,18.46,127.9,76.53,173.81,95.3,49.35,95.57,6.47,409.18,678.7,19.74,29.8,75.1,1186.15,95.57,69.93,50.03,86.8,220.63,18.4,7.38,737.85,225.45,312.9,373.65,1301.25,1301.25,121.93,19.43,65.8,75.1,69.88,1301.25,163.75,274.85,9.22,670.74,141.15,7196.1,25.85,123.55,63.65,3925.5,25.85,153.08,20.0,125.36,17.2,105.2,196.18,65.48,200.0,231.3,113.05,78.04,83.7,150.35,1951.85,111.15,240.32,145.15,90.65,480.62,99.6,658.1,128.75,471.1,89.55,139.95,120.75,780.99,858.3,21.5,630.0,345.0,293.9,45.25,20.68,285.58,29.74,167.7,21.45,51.1,92.16,241.85,130.98,102.6,534.05,243.85,126.3,17.95,172.14,67.33,43.01,86.49,71.02,661.25
2011-04-29,4107.2,144.45,112.65,26.64,65.15,96.23,87.85,69.4,96.15,26.5,57.78,277.46,424.2,257.32,1474.0,112.14,263.2,67.96,51.92,784.85,72.65,56.6,74.4,182.38,18.5,173.75,104.93,342.52,1462.9,61.8,184.65,21.89,614.58,11.75,25.85,106.6,134.65,24.01,86.07,223.85,32.51,31.15,380.55,188.2,244.3,73.3,656.0,96.95,43.9,59.25,222.8,19.47,73.5,138.27,144.73,137.1,24.25,48.8,152.8,19.35,89.15,615.6,279.3,39.19,144.95,37.04,409.99,125.4,320.37,100.25,94.4,401.32,284.95,39.6,114.95,36.2,60.4,98.45,85.2,79.4,19.65,130.3,229.56,1710.0,19.65,189.33,31.67,82.82,285.2,2481.55,160.85,202.63,143.45,41.62,51.95,35.54,124.95,16.33,241.1,56.64,152.55,2.9,64.3,259.8,17.58,128.23,75.98,174.19,92.6,48.15,94.82,6.29,397.06,654.75,19.11,28.6,74.5,1140.1,94.82,73.77,51.74,84.9,215.05,17.84,7.32,709.14,219.25,308.75,370.15,1317.65,1317.65,116.68,18.51,66.43,73.65,70.33,1317.65,167.6,263.65,8.97,657.84,148.05,7123.3,25.9,122.55,62.55,3992.9,25.9,151.92,19.9,124.88,17.55,103.25,192.38,66.03,204.95,219.45,115.8,78.41,80.8,146.55,2000.55,110.3,237.02,144.0,85.85,472.89,100.0,660.0,130.7,464.8,89.48,135.75,121.15,757.86,866.65,21.5,636.3,354.4,285.55,44.6,20.59,280.46,30.35,168.08,21.55,48.8,89.62,237.25,130.1,100.75,528.95,244.75,125.88,17.95,171.6,67.24,42.0,83.82,69.55,647.15
2011-05-06,3955.85,131.9,107.85,24.87,62.46,95.15,76.95,70.55,88.55,24.98,58.01,270.02,429.1,251.64,1319.0,116.25,241.98,60.8,47.72,769.4,71.45,53.94,72.45,174.12,18.13,169.45,111.01,316.3,1357.8,59.4,185.33,20.46,563.95,9.77,23.43,99.65,130.1,22.34,83.1,213.7,31.49,30.43,369.75,191.2,241.08,68.0,654.82,86.5,46.4,60.55,219.5,18.26,68.65,141.93,144.15,132.55,23.08,45.0,153.7,18.1,84.38,597.15,270.4,37.08,137.4,36.4,408.0,130.88,311.49,97.05,95.0,381.83,284.7,39.0,112.83,35.5,61.1,96.9,80.8,76.73,18.7,125.09,229.73,1765.55,17.9,186.9,30.37,89.0,275.9,2369.45,141.7,197.05,136.85,38.81,49.6,35.73,117.4,15.43,237.6,58.81,155.75,2.63,64.56,250.95,16.27,122.4,73.1,176.43,86.55,46.05,89.16,5.99,360.61,630.25,18.49,26.45,69.5,1047.7,89.16,70.97,55.49,79.6,216.13,16.96,7.06,687.16,205.85,298.75,359.65,1273.5,1273.5,117.44,17.71,63.7,72.45,64.23,1273.5,166.25,267.85,8.56,625.4,121.35,6993.0,24.85,117.0,61.33,4009.05,24.85,145.67,19.05,124.69,15.9,101.15,193.9,65.35,210.8,199.85,107.23,77.33,76.65,140.35,2000.0,103.15,219.98,139.1,87.15,443.27,89.7,605.4,117.6,476.4,84.06,132.55,119.1,638.59,857.6,21.25,619.1,361.35,276.55,45.15,20.59,264.99,27.77,170.55,21.0,44.53,81.91,224.0,123.4,97.55,509.95,237.44,118.57,16.26,167.35,67.37,40.27,80.86,71.04,596.7
2011-05-09,3940.85,130.5,110.2,25.32,64.02,98.33,79.9,70.55,87.49,24.33,58.07,274.3,428.85,247.55,1295.9,117.1,243.54,62.22,47.99,770.45,73.55,54.42,72.4,177.22,18.11,172.05,109.17,329.14,1359.8,59.57,184.48,20.49,565.84,9.48,23.37,99.15,128.3,22.4,81.72,211.55,31.35,30.79,392.3,194.25,241.8,67.63,658.15,87.8,44.6,59.7,218.9,18.08,68.95,140.57,141.75,132.7,22.93,46.3,153.75,18.2,85.61,584.45,272.3,36.99,139.3,36.3,404.0,131.48,323.39,95.85,94.7,381.5,271.3,38.76,113.1,35.3,59.65,97.7,80.1,77.17,18.95,124.85,227.89,1742.8,17.45,186.35,30.23,86.21,284.75,2363.05,143.45,196.91,135.65,39.41,49.25,36.7,116.05,15.13,230.85,57.37,153.2,2.6,65.86,254.45,16.18,122.97,71.65,178.05,84.8,46.05,89.69,6.1,354.67,638.15,18.33,26.55,70.2,1036.45,89.69,79.25,53.96,80.1,214.45,16.77,7.12,689.27,207.95,298.15,351.1,1245.5,1245.5,115.43,17.51,63.7,75.25,65.9,1245.5,165.95,265.7,8.35,630.27,119.9,7032.85,24.8,118.78,60.59,4127.75,24.8,144.0,18.95,125.12,16.1,102.0,194.7,66.83,210.85,194.35,105.48,77.03,76.55,143.4,1970.75,101.2,215.71,141.4,87.35,436.34,89.3,598.25,116.65,484.75,83.27,131.2,121.5,636.73,855.2,21.25,631.15,358.0,275.95,44.25,20.55,262.33,27.66,169.85,21.5,44.9,83.11,222.15,123.73,97.7,508.65,232.87,121.33,16.16,166.63,67.19,41.93,80.16,70.76,605.75
